1000 1000 7238
233530 46485 82595 -40301 
843677 756655 812153 797123 
1015649 223828 1007161 249131 
119146 762031 60918 770379 
434145 -259208 463219 -241069 
455379 948342 520308 949533 
-159295 127228 243269 541968 
267914 -686384 289051 -690226 
-417503 931798 -423163 943078 
-748674 -967069 -694811 -936467 
-812587 -905082 -871137 -913598 
-844536 487081 -851549 602804 
-340870 1018791 85091 983738 
849990 -468673 785059 -562623 
303966 -462195 315738 -454484 
-985273 469979 -987837 -90281 
572026 839319 621253 869035 
-634986 658240 -646273 560115 
-543801 637291 -524323 604444 
-364708 546319 -342867 532191 
-61152 699395 22666 755973 
-425472 -830944 -134509 -603157 
-414512 -478829 -602393 -603662 
60145 367462 445688 752001 
-38196 -948201 -153900 -974675 
234701 -901159 358039 -880002 
-62415 880938 -166342 893926 
-486827 -312015 -330525 -179008 
971902 -866751 719918 -891428 
995459 -161122 1027057 -632766 
-643411 -371317 -675090 -438500 
-70220 -14049 326312 203572 
273653 890348 216213 878643 
374787 747275 49826 460791 
434248 -1036448 967053 -1031138 
-68612 591360 -210603 468447 
981672 567014 978978 574489 
-1017578 -359720 -1006105 -644245 
-163567 834758 -157478 823792 
830826 -78885 614727 -277998 
812353 -951659 442510 -984979 
-447374 374831 -468644 368506 
-394144 551521 -413945 535485 
1002574 -230988 1017258 -321558 
547284 104032 761928 118888 
-42255 666066 -133838 566816 
526195 850122 307410 619336 
556094 899307 467784 829005 
766173 1023921 663265 1005157 
-220377 -443350 -169255 -401630 
-580341 -224569 -592216 -211454 
-453553 -908993 -430326 -919674 
914079 -507802 910892 -503448 
881410 -71361 987140 -22566 
-768294 -740787 -903541 -870894 
62008 955408 212216 949928 
-466697 707874 -501536 744957 
-781598 835552 -763838 917083 
576546 807253 947341 249361 
899680 727795 836045 682622 
195239 -211853 205524 -180524 
-32604 596802 -217001 411463 
55874 218494 -37123 145351 
448315 -540418 401843 -572081 
354195 -864186 360743 -865258 
637756 -439501 813666 -299653 
-559831 196392 -581122 193367 
608110 -826236 664879 -866260 
482607 668728 518337 676300 
-523061 995366 -467782 974081 
299171 -619783 280112 -617856 
156146 -392446 119627 -417471 
121672 -65401 -160603 -230499 
-83852 526497 -115648 478981 
371181 -969063 299536 -1012516 
595841 697781 577070 767044 
-1008304 702771 -1006832 608777 
439745 162598 -102805 -158096 
541074 -987692 879180 -945542 
530082 -296539 536327 -273969 
1043415 -576119 1023633 -797041 
  445 526922 -167596 393525 
433107 -317037 351688 -391757 
863714 831568 984318 621663 
125513 -693652 -429796 -899140 
1014850 1046688 937316 1046302 
-836649 -7855 -830567 284804 
-895025 605728 -903374 653261 
144591 540400 -127496 300375 
-156333 -845700 -377984 -920152 
560159 -81640 743470 61439 
589744 503990 827585 266070 
246558 -773568 182340 -779356 
331239 -21565 318399 -37311 
-309479 -604710 -33719 -385588 
888405 -193247 870521 -263643 
-174311 979706 -107759 967287 
644899 499800 669105 471357 
55677 965324 93690 964974 
727462 -858322 723142 -742040 
-822194 -511195 -790244 -531276 
-326017 706245 -327928 682631 
-756173 221623 -779202 -80609 
-837317 -1035879 739794 -1044529 
1034311 -176090 1040510 -142279 
519560 194267 382421 80139 
-442035 754718 -517529 776247 
-618431 469296 -758238 388202 
-741502 -107492 -717429 -133740 
-600483 241927 -697672 330089 
-1001202 760741 -983263 650471 
-831376 -623616 -895336 -618517 
-296337 -640941 -234799 -585338 
1034318 824912 1024863 750594 
-48962 303794 -627788 -147767 
474417 -198068 557513 -104033 
832017 -593084 812588 -570105 
284885 -552631 91274 -638413 
-699558 -959123 -632526 -957086 
-728410 232301 -720737 205854 
148859 -62515 515628 146465 
752102 419379 485096 786479 
-212059 810834 -287307 826593 
-301204 1009862 575569 927070 
-602078 519413 -676858 437000 
354298 -923131 257784 -1001696 
918307 458656 1015956 286452 
943501 -755992 1006238 -790565 
871532 -717896 953316 -789972 
33090 -213849 -86231 -295908 
-399449 -2886 -107216 215633 
880574 260152 876072 210606 
-102531 -54425 -110656 -104811 
-542918 540037 -505353 512895 
-552476 -371907 -657310 -491438 
-908092 -283364 -925043 489758 
-818249 562322 -750546 822559 
547251 -145945 502303 -172224 
580527 235705 504196 158944 
-521151 210051 -501331 211914 
84658 -519678 -91582 -648324 
927640 -753885 948380 -731848 
823869 -850652 850680 -837395 
875310 -726376 859783 -791431 
487890 486276 501548 464235 
789232 -844197 782282 -787879 
-29686 -602187 150515 -463885 
919055 -112449 947747 -204812 
804344 38083 976474 91990 
93671 -153953 140516 -91609 
-522936 767730 -483450 734821 
-36377 -480087 -226217 -595118 
759663 254924 701768 337750 
-528363 -545328 -552571 -539869 
-658352 16561 -676443 -33581 
-1043669 -239297 -1041391 -379671 
471580 -570729 189160 -676737 
157385 -7411 464994 173743 
317225 128260 535287 253286 
737431 725079 689056 797621 
-135641 -295528 -529430 -551587 
-406582 -242948 -96325 47711 
744645 119140 455024 104340 
146488 -996859 201568 -986728 
-802579 -691136 -934196 -794268 
-644632 228233 -600844 160843 
