2279 18055  154
197501 10781 197607 10860 
197607 10860 198210 10678 
198210 10678 198415 10700 
198415 10700 198787 10661 
198787 10661 198851 10577 
198851 10577 198536 10368 
198536 10368 198268 10458 
198268 10458 198002 10575 
198002 10575 197863 10524 
197863 10524 197734 10665 
197734 10665 197694 10529 
197694 10529 197488 10480 
197488 10480 197351 10457 
197351 10457 197109 10382 
197109 10382 197308 10267 
197308 10267 197547 10287 
197547 10287 197654 10393 
197654 10393 197890 10359 
197890 10359 198125 10298 
198125 10298 198221 10158 
198221 10158 198427 10207 
198427 10207 198625 10091 
198625 10091 198652  9926 
198652  9926 198760 10060 
198760 10060 198699 10226 
198699 10226 198871 10248 
198871 10248 199042 10271 
199042 10271 199300  9989 
199300  9989 199706  9950 
199706  9950 199735  9840 
199735  9840 199596  9762 
199596  9762 199522  9627 
199522  9627 199286  9661 
199286  9661 199144  9529 
199144  9529 198837  9510 
198837  9510 198730  9404 
198730  9404 198963  9288 
198963  9288 198923  9152 
198923  9152 199124  9091 
199124  9091 199375  9385 
199375  9385 199645  9350 
199645  9350 199880  9288 
199880  9288 199936  9013 
199936  9013 199795  8907 
199795  8907 199549  8723 
199549  8723 199614  8666 
199614  8666 199745  8553 
199745  8553 199535  8422 
199535  8422 199669  8364 
199669  8364 199866  8221 
199866  8221 200066  8133 
200066  8133 199941  8383 
199941  8383 200014  8490 
200014  8490 200058  8708 
200058  8708 200165  8814 
200165  8814 200212  9114 
200212  9114 200191  9388 
200191  9388 200397  9437 
200397  9437 200622  9157 
200622  9157 200677  8881 
200677  8881 200774  8769 
200774  8769 200853  9013 
200853  9013 200891  9094 
200891  9094 201193  9003 
201193  9003 201133  9196 
201133  9196 200863  9232 
200863  9232 200701  9401 
200701  9401 200842  9506 
200842  9506 200707  9537 
200707  9537 200575  9623 
200575  9623 200478  9736 
200478  9736 200277  9796 
200277  9796 200320  9987 
200320  9987 200156 10129 
200156 10129 200125 10184 
200125 10184 200366 10259 
200366 10259 200770 10165 
200770 10165 201108 10128 
201108 10128 201650 10084 
201650 10084 202294 10065 
202294 10065 202562  9975 
202562  9975 202895  9828 
202895  9828 203021  9606 
203021  9606 202878  9446 
202878  9446 202644  9535 
202644  9535 202454  9521 
255694  7099 255520  7024 
255520  7024 255511  6860 
255511  6860 255647  6855 
255647  6855 255719  6934 
255719  6934 255924  6954 
255924  6954 256032  7060 
256032  7060 255930  7063 
255930  7063 255694  7099 
-115668 27621 -115328 27708 
-115328 27708 -114160 27315 
-114160 27315 -113922 27319 
-113922 27319 -113648 27268 
-113648 27268 -113375 27272 
-113375 27272 -113138 27330 
-113138 27330 -112936 27470 
-112936 27470 -112364 27807 
-112364 27807 -112191 27700 
-112191 27700 -111986 27648 
-111986 27648 -111880 27486 
-111880 27486 -111175 26456 
-111175 26456 -110966 26268 
-110966 26268 -109857 25436 
-109857 25436 -109202 25089 
-109202 25089 -108825 24985 
-108825 24985 -108517 24935 
-108517 24935 -107018 24928 
-107018 24928 -105556 25058 
-105556 25058 -104259 24966 
-104259 24966 -103914 24751 
-103914 24751 -103605 24673 
-103605 24673 -101971 24749 
-101971 24749 -100573 24686 
-100573 24686 -99141 24677 
-99141 24677 -98282 24305 
-98282 24305 -98176 24087 
-98176 24087 -98135 23732 
-98135 23732 -97958 23379 
-97958 23379 -97920 23160 
-97920 23160 -97452 21853 
-97452 21853 -97242 21555 
-97242 21555 -96367 20335 
-96367 20335 -95560 19032 
-95560 19032 -94893 17946 
-94893 17946 -94971 16659 
-94971 16659 -94889 15894 
-94889 15894 -94716 15732 
-94716 15732 -94475 15571 
-94475 15571 -93851 14949 
-93851 14949 -93712 14759 
-93712 14759 -92709 13841 
-92709 13841 -91810 13004 
-91810 13004 -90841 11975 
-90841 11975 -90803 11812 
-90803 11812 -90835 11647 
-90835 11647 -91388 10273 
-91388 10273 -91512  9615 
-91512  9615 -91440  9397 
-91440  9397 -91369  9234 
-91369  9234 -91231  9071 
-91231  9071 -91089  8772 
-91089  8772 -91018  8554 
-91018  8554 -90944  8226 
-90944  8226 -90941  8062 
-90941  8062 -90622  7300 
-90622  7300 -90381  7111 
-90381  7111 -89857  6269 
-232325  6199 -231520  7101 
-231520  7101 -231396  7351 
-231396  7351 -231215  7822 
-231215  7822 -231273  8312 
-231273  8312 -231511  9017 
-231511  9017 -231573  9617 
-231573  9617 -231417  9896 
-231417  9896 -231061 10263 
-231061 10263 -230793 10353 
-230793 10353 -230808 10654 
-230808 10654 -231434 10963 
-231434 10963 -232098 11325 
-232098 11325 -232626 11692 
-232626 11692 -232811 12015 
-232811 12015 -232827 12343 
-232827 12343 -232788 12946 
-232788 12946 -232766 13193 
-232766 13193 -232848 13464 
-232848 13464 -233056 13540 
-233056 13540 -233259 13534 
-233259 13534 -234031 13318 
-234031 13318 -234232 13256 
-234232 13256 -234571 13245 
-234571 13245 -234749 13404 
-234749 13404 -235046 13915 
-235046 13915 -235379 14452 
-235379 14452 -235692 15290 
-235692 15290 -235770 15479 
-235770 15479 -235749 15754 
-235749 15754 -235945 16268 
-235945 16268 -236605 16548 
-236605 16548 -237297 16772 
-237297 16772 -237755 17086 
-237755 17086 -237866 17246 
-237866 17246 -237981 17516 
-237981 17516 -238026 17734 
-238026 17734 -238050 18226 
-238050 18226 -238363 18353 
-238363 18353 -238753 18668 
-238753 18668 -238743 19134 
-238743 19134 -238634 19685 
-238634 19685 -238723 20093 
-238723 20093 -238801 20309 
-238801 20309 -239012 20439 
-239012 20439 -239096 20738 
-239096 20738 -238966 20879 
-238966 20879 -238923 21373 
-238923 21373 -238921 22030 
-238921 22030 -238542 22617 
-238542 22617 -237695 24095 
-237695 24095 -236506 24872 
-236506 24872 -236340 24959 
-236340 24959 -235016 25160 
177633  6111 177370  6310 
177370  6310 177242  6505 
177242  6505 176741  6710 
176741  6710 176410  6937 
176410  6937 175835  6980 
175835  6980 175532  7042 
175532  7042 175232  7187 
175232  7187 174838  7526 
174838  7526 174399  7592 
174399  7592 174205  7843 
174205  7843 174091  8393 
174091  8393 174134  8611 
174134  8611 174140  8775 
174140  8775 174540  9422 
174540  9422 174717  9609 
174717  9609 174926  9740 
174926  9740 175272  9895 
175272  9895 175356 10276 
175356 10276 175364 10495 
175364 10495 174027 11050 
174027 11050 173657 11141 
173657 11141 173360 11368 
173360 11368 173102 11730 
173102 11730 172560 11771 
172560 11771 171909 11651 
171909 11651 170483 11687 
170483 11687 170008 11699 
170008 11699 169500 11767 
169500 11767 168838 12221 
168838 12221 167684 13153 
167684 13153 166504 14304 
166504 14304 166307 14501 
166307 14501 165648 15037 
165648 15037 165314 15209 
165314 15209 165184 15376 
165184 15376 164873 16150 
164873 16150 164814 16398 
164814 16398 164174 17481 
164174 17481 163881 17816 
14523  6034 15585  6054 
15585  6054 16845  6679 
16845  6679 18205  7194 
18205  7194 18655  7359 
18655  7359 19015  7398 
19015  7398 20584  7595 
20584  7595 20957  7593 
20957  7593 21263  7729 
21263  7729 21740  7945 
21740  7945 21979  8245 
21979  8245 22733  9254 
22733  9254 22803  9472 
22803  9472 22940  9636 
22940  9636 23111  9827 
23111  9827 23349  9907 
23349  9907 23587  9934 
23587  9934 23892  9850 
23892  9850 24095  9767 
24095  9767 24535  9574 
24535  9574 24738  9491 
24738  9491 25349  9461 
25349  9461 25554  9515 
25554  9515 26167  9785 
26167  9785 26338  9948 
26338  9948 26509 10111 
26509 10111 26544 10275 
26544 10275 26481 10795 
26481 10795 26549 10959 
26549 10959 26720 11040 
26720 11040 26958 11121 
26958 11121 27198 11366 
27198 11366 27369 11475 
27369 11475 27675 11555 
27675 11555 27913 11581 
27913 11581 28560 11769 
28560 11769 28765 11878 
28765 11878 30195 12280 
30195 12280 31763 12791 
31763 12791 33297 13357 
33297 13357 33639 13573 
33639 13573 33843 13599 
33843 13599 34115 13598 
34115 13598 34319 13569 
34319 13569 34965 13620 
34965 13620 35339 13700 
35339 13700 36770 14019 
36770 14019 36941 14155 
36941 14155 37167 14930 
37167 14930 37093 15432 
37093 15432 37403 16326 
37403 16326 38223 16553 
38223 16553 38463 16716 
38463 16716 38667 16659 
38667 16659 40437 16866 
40437 16866 40475 17167 
40475 17167 40794 18314 
40794 18314 40796 18505 
40796 18505 40834 18942 
40834 18942 40872 19216 
40872 19216 41122 20390 
41122 20390 41407 21509 
41407 21509 41523 22766 
41523 22766 41672 23942 
41672 23942 41889 25089 
41889 25089 42448 26288 
42448 26288 42620 26396 
42620 26396 42757 26532 
42757 26532 43239 26911 
43239 26911 43467 26968 
43467 26968 43887 26961 
43887 26961 44192 26795 
44192 26795 45378 26239 
45378 26239 46125 25987 
46125 25987 46500 25984 
46500 25984 47463 26473 
 6514  8089  6760  8353 
 6760  8353  7679  8980 
 7679  8980  7883  9007 
 7883  9007  8155  9007 
 8155  9007  8528  8978 
 8528  8978 10021  8756 
10021  8756 10360  8618 
10360  8618 10800  8371 
10800  8371 10936  8233 
10936  8233 11037  8069 
11037  8069 11104  7850 
11104  7850 11205  7713 
11205  7713 11442  7712 
11442  7712 11647  7849 
11647  7849 11987  8039 
11987  8039 12190  8038 
12190  8038 12394  8011 
12394  8011 12597  7901 
12597  7901 13714  7076 
13714  7076 13882  6830 
13882  6830 14017  6665 
14017  6665 14355  6418 
14355  6418 14523  6034 
110418  4605 110333  5235 
110333  5235 110269  5401 
110269  5401 110603  6517 
110603  6517 110675  6680 
110675  6680 110680  6844 
110680  6844 110224  7618 
110224  7618 110092  7757 
110092  7757 109926  7896 
109926  7896 109723  7927 
109723  7927 108271  8225 
108271  8225 108001  8311 
108001  8311 107873  8587 
107873  8587 107881  8943 
107881  8943 107922  9188 
107922  9188 108285 10112 
108285 10112 108391 10275 
108391 10275 109433 11188 
109433 11188 109676 11375 
109676 11375 109883 11508 
109883 11508 110880 11957 
110880 11957 111119 11980 
111119 11980 111291 12059 
111291 12059 111566 12192 
111566 12192 111912 12405 
111912 12405 112051 12539 
112051 12539 112589 13597 
112589 13597 112661 13787 
112661 13787 112183 14971 
112183 14971 112086 15165 
112086 15165 111965 15741 
111965 15741 111973 16042 
111973 16042 112379 17239 
112379 17239 112829 18460 
66943 22190 67388 22322 
67388 22322 67728 22291 
67728 22291 68035 22315 
68035 22315 69022 22277 
69022 22277 69224 22165 
69224 22165 69427 22054 
69427 22054 70471 21413 
70471 21413 70604 21220 
70604 21220 70703 21082 
70703 21082 71104 20640 
71104 20640 71308 20610 
71308 20610 71512 20581 
71512 20581 72156 20437 
72156 20437 72256 20299 
72256 20299 72355 20161 
72355 20161 72683 19419 
72683 19419 72714 19227 
72714 19227 73210 18428 
73210 18428 73479 18315 
73479 18315 75248 18267 
75248 18267 75485 18210 
75485 18210 76803 17729 
76803 17729 77205 17369 
77205 17369 77371 17175 
77371 17175 78165 16016 
78165 16016 78196 15852 
78196 15852 78377 14619 
78377 14619 78559 13468 
78559 13468 78846 12479 
78846 12479 79013 12341 
79013 12341 79214 12147 
79214 12147 79416 12035 
79416 12035 80627 11418 
80627 11418 80892 11113 
80892 11113 81114 10290 
81114 10290 80871  9992 
80871  9992 80765  9802 
80765  9802 80066  8771 
80066  8771 80062  8580 
80062  8580 80091  8306 
80091  8306 80256  8058 
80256  8058 80389  7919 
80389  7919 81251  6896 
81251  6896 81419  6784 
81419  6784 82663  6194 
82663  6194 83104  6161 
83104  6161 83341  6158 
83341  6158 85036  6026 
85036  6026 86392  5953 
86392  5953 86766  6003 
86766  6003 87002  5945 
87002  5945 88320  5681 
88320  5681 88663  5867 
88663  5867 89081  6354 
89081  6354 89187  6572 
89187  6572 90088  7435 
90088  7435 90328  7513 
90328  7513 90700  7481 
90700  7481 91001  7285 
91001  7285 92519  6798 
92519  6798 92719  6631 
92719  6631 93547  5717 
93547  5717 93714  5605 
93714  5605 94537  4471 
202186  3991 202398  4177 
202398  4177 202403  4286 
202403  4286 202244  4510 
202244  4510 202142  4513 
202142  4513 201973  4518 
201973  4518 201774  4633 
201774  4633 201780  4770 
201780  4770 201951  4792 
201951  4792 201928  5039 
201928  5039 201826  5015 
201826  5015 201720  4936 
201720  4936 201548  4886 
201548  4886 201313  4948 
201313  4948 201285  5058 
201285  5058 201114  5036 
201114  5036 201054  5202 
201054  5202 200988  5259 
200988  5259 200723  5404 
200723  5404 200626  5516 
200626  5516 200700  5651 
200700  5651 200713  5924 
200713  5924 200482  6068 
200482  6068 200587  6147 
200587  6147 200957  6081 
200957  6081 201024  6052 
201024  6052 200983  5889 
200983  5889 201107  5638 
201107  5638 201277  5633 
201277  5633 201376  5576 
201376  5576 201641  5431 
201641  5431 201685  5649 
201685  5649 201588  5761 
201588  5761 201699  5950 
201699  5950 201796  5837 
201796  5837 201955  5613 
201955  5613 202054  5556 
202054  5556 202267  5768 
202267  5768 202274  5905 
202274  5905 202315  6068 
202315  6068 202586  6060 
202586  6060 202679  5866 
202679  5866 202746  5836 
202746  5836 203019  5855 
203019  5855 203154  5851 
203154  5851 202957  5994 
202957  5994 202794  6136 
202794  6136 202636  6414 
202636  6414 202780  6574 
202780  6574 202613  6634 
202613  6634 202442  6612 
202442  6612 202074  6732 
202074  6732 202010  6816 
202010  6816 202280  6781 
202280  6781 202521  6856 
202521  6856 202802  7067 
202802  7067 203041  7087 
203041  7087 203182  7192 
203182  7192 203278  7080 
203278  7080 203371  6885 
203371  6885 203635  6713 
203635  6713 203872  6706 
203872  6706 203786  7037 
203786  7037 203619  7097 
203619  7097 203454  7211 
203454  7211 203359  7351 
203359  7351 203399  7487 
203399  7487 203302  7599 
203302  7599 203480  7758 
203480  7758 203752  7777 
203752  7777 203791  7885 
203791  7885 203522  7948 
203522  7948 203327  8118 
203327  8118 203265  8257 
203265  8257 203026  8237 
203026  8237 203019  8073 
203019  8073 203182  7931 
203182  7931 203139  7741 
203139  7741 202996  7581 
202996  7581 202731  7725 
202731  7725 202562  7758 
202562  7758 202490  7650 
202490  7650 202412  7434 
202412  7434 202241  7412 
202241  7412 202145  7551 
202145  7551 202189  7769 
202189  7769 202088  7772 
202088  7772 201977  7584 
201977  7584 201839  7533 
201839  7533 201568  7541 
201568  7541 201779  7699 
201779  7699 201855  7888 
201855  7888 202066  8046 
202066  8046 201937  8187 
201937  8187 201942  8296 
201942  8296 202180  8317 
202180  8317 202151  8427 
202151  8427 202193  8590 
202193  8590 201991  8624 
201991  8624 201962  8734 
201962  8734 201933  8844 
201933  8844 201798  8875 
201798  8875 201802  8958 
201802  8958 201909  9064 
201909  9064 201851  9285 
201851  9285 202097  9469 
202097  9469 202059  9658 
180239  3415 180732  3840 
180732  3840 180938  3916 
180938  3916 181176  3910 
181176  3910 181413  3904 
181413  3904 182197  3992 
182197  3992 182471  4067 
182471  4067 184002  4135 
184002  4135 185604  4310 
185604  4310 185983  4437 
185983  4437 186264  4648 
186264  4648 186772  4634 
186772  4634 188611  4775 
188611  4775 189081  4652 
189081  4652 190745  4687 
190745  4687 192110  4841 
192110  4841 193677  4988 
193677  4988 195079  5221 
195079  5221 195284  5243 
195284  5243 196010  5550 
196010  5550 196281  5515 
196281  5515 196686  5476 
196686  5476 197105  5737 
197105  5737 198456  6328 
198456  6328 198531  6490 
198531  6490 198675  6677 
198675  6677 198924  6916 
198924  6916 199434  6929 
199434  6929 200598  7141 
200598  7141 200806  7244 
200806  7244 200926  7624 
200926  7624 201251  8791 
201251  8791 201690  9957 
201690  9957 202046  9930 
202046  9930 202152  9823 
177633  6111 177908  6187 
177908  6187 179181  5770 
179181  5770 179610  5457 
179610  5457 179771  5234 
179771  5234 179989  4763 
179989  4763 180239  3415 
205905  2949 206145  2996 
206145  2996 206083  3135 
206083  3135 206022  3274 
206022  3274 205856  3361 
205856  3361 205551  3370 
205551  3370 205482  3345 
205482  3345 205377  3266 
205377  3266 205302  3104 
205302  3104 205764  2844 
205764  2844 205905  2949 
243188  2051 243389  2016 
243389  2016 243528  2066 
243528  2066 243544  2367 
243544  2367 243350  2538 
243350  2538 243142  2463 
243142  2463 243064  2274 
243064  2274 243188  2051 
242413  2160 242271  2056 
242271  2056 242263  1892 
242263  1892 242392  1778 
242392  1778 242628  1742 
242628  1742 242809  1955 
242809  1955 242681  2096 
242681  2096 242481  2158 
242481  2158 242413  2160 
241681  1803 241545  1807 
241545  1807 241400  1621 
241400  1621 241493  1453 
241493  1453 241765  1471 
241765  1471 241881  1741 
241881  1741 241681  1803 
94537  4471 94913  4602 
94913  4602 95717  4125 
95717  4125 95883  3986 
95883  3986 96152  3873 
96152  3873 96387  3787 
96387  3787 96994  3614 
96994  3614 97264  3582 
97264  3582 98721  3506 
98721  3506 99775  3599 
99775  3599 100047  3650 
100047  3650 100390  3781 
100390  3781 100693  3695 
100693  3695 100994  3526 
100994  3526 102575  2981 
102575  2981 103948  2275 
103948  2275 105325  1706 
105325  1706 105561  1647 
105561  1647 105691  1427 
105691  1427 105998  1476 
105998  1476 106441  1606 
106441  1606 106617  1849 
106617  1849 107446  2438 
107446  2438 108822  3236 
108822  3236 109304  3501 
109304  3501 110418  4605 
-185440  8121 -185281  7496 
-185281  7496 -185201  7197 
-185201  7197 -185087  6871 
-185087  6871 -185137  6404 
-185137  6404 -185225  6047 
-185225  6047 -185349  5742 
-185349  5742 -185441  5467 
-185441  5467 -185957  4769 
-185957  4769 -186906  3842 
-186906  3842 -187068  3647 
-187068  3647 -187303  3586 
-187303  3586 -187701  3357 
-187701  3357 -187695  3193 
-187695  3193 -187652  2948 
-187652  2948 -187875  2586 
-187875  2586 -188409  2354 
-188409  2354 -188708  2182 
-188708  2182 -188939  2012 
-188939  2012 -189031  1763 
-189031  1763 -189088  1488 
-189088  1488 -189249  1265 
167497   200 168051   581 
168051   581 168263   795 
168263   795 168373  1012 
168373  1012 168413  1175 
168413  1175 168353  1395 
168353  1395 168540  2732 
168540  2732 168786  2944 
168786  2944 169059  2965 
169059  2965 169370  3121 
169370  3121 170209  3757 
170209  3757 170455  3997 
170455  3997 171706  4732 
171706  4732 172044  4696 
172044  4696 173494  4440 
173494  4440 174575  4330 
174575  4330 174781  4407 
174781  4407 174991  4538 
174991  4538 175301  4667 
175301  4667 175574  4715 
175574  4715 175954  4869 
175954  4869 176334  5023 
176334  5023 176475  5157 
176475  5157 177359  6037 
177359  6037 177633  6111 
166921  -150 166671   -50 
166671   -50 166240   207 
166240   207 166151   538 
166151   538 166028   870 
166028   870 166202   975 
166202   975 166329   753 
166329   753 166523   529 
166523   529 166683   251 
166683   251 166848   138 
166848   138 166990   298 
166990   298 166931   546 
166931   546 166837   740 
166837   740 166871   767 
166871   767 166940   792 
166940   792 167206   649 
167206   649 167365   371 
167365   371 167497   200 
-115668 27621 -115681 28195 
-115681 28195 -115413 28418 
-115413 28418 -113993 28932 
-113993 28932 -113689 29073 
-113689 29073 -113458 29404 
-113458 29404 -113428 29597 
-113428 29597 -113237 30201 
-113237 30201 -112968 30396 
-112968 30396 -112801 30508 
-112801 30508 -111383 31185 
-111383 31185 -110375 31910 
-110375 31910 -110008 32271 
-110008 32271 -108759 32945 
-108759 32945 -108353 33115 
-108353 33115 -108048 33174 
-108048 33174 -107475 33537 
-107475 33537 -107310 33813 
-107310 33813 -107314 34004 
-107314 34004 -107291 34497 
-107291 34497 -107124 34691 
-107124 34691 -106956 34830 
-106956 34830 -105186 35100 
-105186 35100 -104808 34996 
-104808 34996 -104159 34950 
-104159 34950 -102791 34858 
-102791 34858 -102482 34780 
-102482 34780 -102033 34540 
-102033 34540 -100827 34009 
-100827 34009 -100588 33984 
-100588 33984 -100350 34015 
-100350 34015 -100045 34128 
-100045 34128 -98689 34637 
-98689 34637 -98281 34725 
-98281 34725 -98005 34592 
-98005 34592 -97763 34485 
-97763 34485 -96288 34066 
-96288 34066 -95914 34180 
-95914 34180 -94422 34717 
-94422 34717 -92863 35365 
-92863 35365 -92657 35340 
-92657 35340 -91223 35356 
-91223 35356 -90883 35415 
-90883 35415 -89558 35813 
-89558 35813 -88877 35957 
-88877 35957 -88705 35877 
-88705 35877 -88428 35634 
-88428 35634 -88014 35420 
-88014 35420 -86611 35216 
-86611 35216 -86338 35219 
-86338 35219 -86266 35056 
-86266 35056 -86057 34757 
-86057 34757 -85780 34542 
-85780 34542 -85474 34627 
-85474 34627 -85201 34657 
-85201 34657 -84825 34634 
-84825 34634 -84414 34583 
-84414 34583 -84174 34477 
-84174 34477 -83864 34316 
-83864 34316 -83554 34155 
-83554 34155 -82790 33343 
-82790 33343 -82752 33152 
-82752 33152 -82705 32304 
-82705 32304 -82736 32140 
-82736 32140 -82624 31512 
-82624 31512 -82381 31296 
-82381 31296 -82004 31163 
-82004 31163 -80561 30494 
-80561 30494 -79871 30036 
-79871 30036 -79799 29818 
-79799 29818 -79625 29518 
-79625 29518 -79520 29355 
-79520 29355 -79315 29358 
-79315 29358 -79077 29387 
-79077 29387 -78463 29366 
-78463 29366 -78257 29313 
-78257 29313 -77127 28996 
-77127 28996 -77022 28833 
-77022 28833 -76951 28642 
-76951 28642 -76832 27522 
-76832 27522 -76996 27055 
-76996 27055 -77130 26890 
-77130 26890 -78174 26032 
-78174 26032 -78714 25726 
-78714 25726 -78951 25614 
-78951 25614 -79456 25199 
-79456 25199 -79555 25006 
-79555 25006 -80457 23849 
-80457 23849 -80725 23573 
-80725 23573 -80894 23489 
-80894 23489 -81563 22716 
-81563 22716 -81558 22361 
-81558 22361 -81521 22170 
-81521 22170 -81551 21951 
-81551 21951 -81703 20773 
-81703 20773 -81733 20526 
-81733 20526 -81628 20363 
-81628 20363 -81456 20228 
-81456 20228 -80322 19529 
-80322 19529 -80012 19286 
-80012 19286 -79975 19122 
-79975 19122 -79972 18903 
-79972 18903 -79862 18384 
-79862 18384 -79724 18249 
-79724 18249 -79001 17682 
-79001 17682 -78619 17193 
-78619 17193 -77923 16188 
-77923 16188 -77684 16081 
-77684 16081 -76793 15597 
-76793 15597 -76688 15380 
-76688 15380 -76511 14971 
-76511 14971 -76373 14781 
-76373 14781 -76235 14645 
-76235 14645 -76064 14565 
-76064 14565 -75619 14378 
-75619 14378 -75481 14242 
-75481 14242 -75342 14024 
-75342 14024 -75340 13833 
-75340 13833 -75322 12629 
-75322 12629 -75035 11538 
-75035 11538 -74649 10721 
-74649 10721 -74511 10531 
-74511 10531 -73814  9279 
-73814  9279 -73357  8216 
-73357  8216 -73186  8053 
-73186  8053 -72188  7132 
-72188  7132 -71877  6698 
-71877  6698 -71906  6369 
-71906  6369 -71937  6177 
-71937  6177 -71955  4973 
-71955  4973 -71885  4810 
-71885  4810 -71747  4674 
-71747  4674 -71642  4429 
-71642  4429 -71505  4293 
-71505  4293 -71502  4129 
-71502  4129 -71398  3966 
-71398  3966 -70942  2821 
-70942  2821 -70870  2466 
-70870  2466 -70614  1100 
-70614  1100 -70646   936 
-70646   936 -70778   716 
-70778   716 -70981   659 
-70981   659 -71149   548 
-71149   548 -71180   329 
-71180   329 -71406  -548 
-71406  -548 -71710  -579 
-71710  -579 -72051  -472 
-72051  -472 -72461  -202 
-72461  -202 -72564   -66 
-72564   -66 -72634    97 
-72634    97 -73225  1132 
-73225  1132 -73917  2165 
-73917  2165 -74814  3251 
-74814  3251 -75406  4312 
-75406  4312 -75578  4448 
-75578  4448 -76569  4985 
-76569  4985 -76808  5065 
-76808  5065 -77012  5118 
-77012  5118 -78037  5546 
-78037  5546 -78141  5764 
-78141  5764 -78246  5981 
-78246  5981 -79042  6931 
-79042  6931 -79212  7012 
-79212  7012 -79451  7064 
-79451  7064 -80877  7132 
-80877  7132 -81589  7070 
-81589  7070 -81893  6957 
-81893  6957 -82367  6925 
-82367  6925 -82778  7112 
-82778  7112 -83225  7491 
-83225  7491 -83431  7680 
-83431  7680 -84118  8138 
-84118  8138 -84322  8163 
-84322  8163 -84865  8157 
-84865  8157 -85168  8017 
-85168  8017 -85473  7959 
-85473  7959 -85882  8037 
-85882  8037 -86155  8116 
-86155  8116 -87517  8402 
-87517  8402 -87721  8399 
-87721  8399 -88024  8259 
-88024  8259 -88525  7789 
-88525  7789 -88624  7624 
-88624  7624 -88756  7403 
-88756  7403 -88887  7128 
-88887  7128 -89352  6521 
-89352  6521 -89857  6269 
-164675  -717 -164465  -583 
-164465  -583 -163784  -678 
-163784  -678 -163547  -673 
-163547  -673 -163283  -448 
-163283  -448 -163155  -226 
-163155  -226 -162438   638 
-162438   638 -162228   423 
-162228   423 -162119   207 
-162119   207 -161909    -8 
-161909    -8 -161708    79 
-161708    79 -161475   193 
-161475   193 -161246   472 
-161246   472 -161015   668 
-161015   668 -160781   755 
-160781   755 -160442   763 
-160442   763 -160101   688 
-160101   688 -159995   553 
-159995   553 -159888   419 
-159888   419 -159685   423 
-159685   423 -159588   562 
-159588   562 -159531   892 
-159531   892 -159536  1056 
-159536  1056 -159173  1364 
-159173  1364 -158969  1369 
-158969  1369 -158700  1429 
-158700  1429 -158396  1463 
-158396  1463 -158191  1412 
-158191  1412 -157303  1212 
-157303  1212 -157127  1024 
-157127  1024 -157054   861 
-157054   861 -156981   672 
-156981   672 -156706   568 
-156706   568 -156504   627 
-156504   627 -156272   769 
-156272   769 -156108   936 
-156108   936 -155357  1855 
-155357  1855 -155499  2071 
-155499  2071 -155577  2370 
-155577  2370 -155446  2510 
-155446  2510 -155046  2737 
-155046  2737 -154843  2768 
-154843  2768 -154509  2912 
-154509  2912 -154309  3053 
-154309  3053 -154179  3220 
-154179  3220 -153913  3389 
-153913  3389 -153749  3557 
-153749  3557 -153548  3643 
-153548  3643 -153310  3620 
-153310  3620 -153069  3516 
-153069  3516 -152825  3302 
-152825  3302 -152782  3029 
-152782  3029 -152742  2838 
-152742  2838 -152634  2622 
-152634  2622 -152729  2401 
-152729  2401 -152825  2235 
-152825  2235 -152817  1961 
-152817  1961 -152608  1801 
-152608  1801 -152298  1616 
-152298  1616 -152058  1566 
-152058  1566 -151963  1759 
-151963  1759 -151576  2424 
-151576  2424 -151339  2429 
-151339  2429 -150961  2272 
-150961  2272 -150722  2222 
-150722  2222 -150414  2119 
-150414  2119 -150036  1962 
-150036  1962 -149835  2048 
-149835  2048 -149162  2226 
-149162  2226 -148960  2257 
-148960  2257 -148723  2262 
-148723  2262 -147769  2116 
-147769  2116 -147729  1925 
-147729  1925 -147690  1762 
-147690  1762 -147639  1188 
-147639  1188 -147838  1020 
-147838  1020 -148037   907 
-148037   907 -149376   306 
-149376   306 -149642   183 
-164675  -717 -164911  -429 
-164911  -429 -165023  -130 
-165023  -130 -165099   114 
-165099   114 -164978   555 
-164978   555 -164851   804 
-164851   804 -164686   944 
-164686   944 -164555  1084 
-164555  1084 -164460  1278 
-164460  1278 -164295  1418 
-164295  1418 -163995  1562 
-163995  1562 -162588  2085 
-162588  2085 -162188  2285 
-162188  2285 -162298  2529 
-162298  2529 -162406  2718 
-162406  2718 -162382  3020 
-162382  3020 -162251  4199 
-162251  4199 -161985  4369 
-161985  4369 -160981  4801 
-160981  4801 -160679  4890 
-160679  4890 -160373  4896 
-160373  4896 -160097  4738 
-160097  4738 -159657  4775 
-159657  4775 -159388  4863 
-159388  4863 -158913  4845 
-158913  4845 -158069  4973 
-158069  4973 -157725  4843 
-157725  4843 -157346  4659 
-157346  4659 -156909  4805 
-156909  4805 -156745  4973 
-156745  4973 -155752  5760 
-155752  5760 -155484  5875 
-155484  5875 -154485  6470 
-154485  6470 -154228  6940 
-154228  6940 -153343  7943 
-153343  7943 -153144  8084 
-153144  8084 -152910  8226 
-152910  8226 -151884  9095 
-151884  9095 -151925  9313 
-151925  9313 -152008 10898 
-152008 10898 -151843 12160 
-151843 12160 -150646 13005 
-150646 13005 -150444 13064 
-150444 13064 -149136 13664 
-149136 13664 -148534 13977 
-148534 13977 -148610 14249 
-148610 14249 -148954 14379 
-148954 14379 -149910 14497 
-149910 14497 -149884 14771 
