10000 10000 74799
290131 -24468 97345 24475
885849 -495643 893897 -531145
-919754 -704728 -833400 -512709
-682448 426884 -786775 514924
-1024662 617877 -1024304 511385
743920 535170 716218 518343
-613257 -616181 -689773 -672748
517033 809857 561014 666273
-593123 -971909 -13701 -979456
519155 14235 519713 8875
449568 420616 449123 501995
921093 1032847 -170749 1035379
400534 1033275 -883990 1036439
985685 774768 956638 784933
-914274 213667 -869777 325701
-206777 659571 -263467 645899
681450 -593161 684943 -524777
-489702 207271 -566608 168441
843536 712986 619123 818847
626533 803478 819595 687387
-105105 -897633 121488 -908665
384612 -389370 783721 -255109
855744 -346597 700701 -377112
746650 345056 806880 302138
281879 889619 398850 661545
-110417 -504868 -64440 -468342
-526133 -342915 -543248 -313857
1016838 193170 1019885 74165
697656 294968 612970 431848
-773792 -624460 -838163 -724528
924982 1006697 920567 956073
713270 -165672 683339 -187348
183368 723546 298207 538894
-487130 614736 -597704 672875
-1031947 456182 -1036052 608093
708864 431315 775972 497174
61270 97845 84346 136147
-719620 -531718 -937952 -1032114
-212162 662958 -370443 823523
-822688 72247 -838587 103863
229795 356755 820270 -154246
-411482 -730927 -431236 -739391
97225 799309 56454 839358
-280427 -539968 -222382 -523817
-702197 -754659 -632542 -805556
-675180 917864 -755070 953655
-247823 -880929 -184842 -862610
134312 249879 588229 -113686
-508300 723432 -552335 767174
-350951 -514613 -171626 -483501
-729231 -618094 -689273 -661886
1030924 366995 1047655 -299943
795865 -412418 841385 -408656
725564 -379523 369253 -393575
724217 -146084 378324 81767
-165859 -796015 10154 -816233
-293109 136420 -224023 59362
770640 -916453 953696 -923777
-637022 385285 -539824 311654
-165369 369319 -351496 343732
-994963 280850 -968529 199347
-314490 -170165 -457930 -182257
902572 211890 860421 181766
655065 831088 793693 751194
-429164 904614 -29151 579088
641894 702995 574408 788632
863809 -652669 844452 -597039
-501176 -415202 -580522 -427604
-755158 -1029424 -821943 -996581
331571 865751 355646 786477
-506472 -984551 -425824 -997133
324105 61359 85245 265558
-539539 685323 -511419 705392
796314 -193020 858746 -152625
-387495 458753 -297036 457722
-128747 746369 467749 369180
-213073 -944033 -248954 -957648
-536887 -76887 -347535 -153479
431702 -1035709 284023 -1024588
771549 -678252 819678 -722142
-546846 938329 -566614 914199
-166291 34931 -535522 412609
-989591 -535257 -975306 -508293
567862 288394 733203 -5627
-16525 681337 -255511 822458
-833356 254946 -852031 284330
-348800 734151 -331412 766127
-273254 -890205 94780 -913618
115111 644265 67715 712541
557208 621020 454506 827616
-709571 -899727 -660599 -906616
442543 475469 350783 641190
-613906 -925106 -435772 -934248
936763 -824098 689366 -808367
-152817 310045 -63828 189179
-141317 -137852 -238318 -224065
590077 -523830 619759 -528587
335292 -981097 450154 -981078
-446559 -709758 -726856 -686538
470113 -1005059 -290737 -988188
392245 177154 632951 -9471
-859493 -619191 -953291 -757758
-1035675 866678 -948135 984892
468391 -819894 209557 -801063
114281 636016 -9964 718713
233967 -606518 200132 -595803
709819 -17929 672784 32579
83421 -344306 38969 -358888
376401 889232 522779 829263
434159 -193223 514916 -246805
-91065 -258002 -252396 -335285
61793 -660389 -114878 -663686
-387245 570939 -250619 469975
-714625 508913 -753983 588262
918307 -853427 30856 -766187
-844304 -828498 -921284 -1036818
-23587 540040 29720 465016
-611950 449411 -691364 476180
-2056 848515 -10923 854809
-855769 -333427 -751517 -43398
1047125 -977101 986470 -1042152
-831164 -739849 -906411 -789673
-445411 -193710 -483238 -240120
-529533 966520 -326180 769199
-750538 -45080 -949080 -637133
-927361 479903 -927577 582092
-959349 201538 -970058 329213
727459 -503361 763986 -503907
-51916 1037670 573678 1033767
-513465 185275 -413109 214938
662713 874278 727189 879402
-157991 -313306 -123097 -276550
288950 -937726 25845 -959249
-46263 193543 -23874 155867
705072 972493 717550 971379
373085 -797369 454559 -800845
-985174 -162848 -974604 -168015
-42692 -618551 -75998 -629381
-252523 -930319 -577412 -915145
166660 63274 120841 91254
-931342 -818455 -876438 -823447
72936 -279541 -492758 -428752
977557 -978336 924049 -1003017
-213818 84533 -126966 91951
-976671 164327 -1000482 196994
-202673 1044502 -563768 1042289
-933003 -684050 -915255 -641872
897174 -75007 894211 73799
480927 648923 445987 709369
-1025544 79189 -1041509 276448
296211 929685 382459 781636
-915914 265630 -853026 542626
214474 468060 33941 566858
914559 -207000 599337 -286572
-915964 349722 -910870 338955
-743554 61892 -754274 107350
452836 -187966 291620 -128032
-621601 -921495 -594890 -913883
-485680 679500 -474729 639860
564858 876824 543773 868663
-616602 37232 -646836 -63249
259819 522871 410978 417173
232696 -218066 264679 -206583
-532360 -1027269 -397193 -990333
-173983 842247 -130628 802604
-60342 -273186 33440 -250171
-866043 -168114 -887389 -153331
652770 281604 477032 414807
-567970 817827 -726085 887668
727430 290104 412298 830537
-390286 -657061 -453232 -631705
-65993 462589 259323 273101
-272688 378409 -195306 368919
1032492 -126390 1037434 -252054
-662236 463000 -556731 397925
590797 552064 639678 596465
780186 215566 813499 303968
574490 60736 654160 87772
-294344 439674 -354246 455021
739696 610437 608960 657046
872576 479689 859962 433947
313655 -203158 273587 -228325
922146 438270 881713 370592
-304053 654865 -600631 743301
-840156 132292 -799598 279631
-182616 970047 1990 989274
-764974 491232 -848113 543737
62720 -860172 -363594 -848309
-13223 -408541 -89927 -440597
-857722 -253975 -910561 -404602
-678577 1048360 -700662 1046792
-397870 468303 -391943 463045
940777 287006 977901 446017
-353261 31458 -423199 38351
410765 -851579 503747 -851466
559947 -773056 796358 -807887
25116 -815739 37410 -801877
-472744 995635 -593070 977011
344547 657492 380997 500050
-80254 3607 38475 -19538
805168 1020948 723810 1008670
778729 613345 802752 655953
104269 382106 99863 379345
877361 190015 855208 101495
-1042017 565693 -1046401 -302424
-196807 322239 -372575 345486
-984966 -709616 -906253 -460482
-59345 359210 -52898 335115
794376 849886 719649 842402
-509103 -308320 -515512 -304046
-214862 879658 282761 843855
-430689 108297 -417408 63494
155968 -282498 134265 -296687
-503363 -7910 -510496 3823
-217870 274827 -122672 199443
-728571 520053 -806469 559949
698653 80744 704241 120129
670139 -196296 712019 -216189
249713 96479 219662 119564
-553945 637258 -521620 587573
562954 464960 420771 663619
13171 -138011 -74324 -46382
72718 -20414 76957 -63761
-753204 -332359 -567965 -129223
-296863 -285914 -324774 -277864
1026377 147173 990657 330027
198294 -500094 188323 -389025
749069 -709895 849759 -742804
421984 -546156 389980 -465625
-251674 277353 -309116 266834
-236930 79168 -115455 -36885
375447 215982 233291 301506
-338318 58452 -396923 93754
-85 521961 40433 468306
179146 -809574 229097 -815540
-1040231 -379272 -1040535 -310932
607558 445686 575671 475290
-729340 -731249 -745755 -781661
-772340 760673 -620230 518775
358837 -978408 441912 -976194
495310 -141744 692949 -246383
-1041073 -207039 -1028118 -660165
-774360 -661680 -818952 -911511
558375 -611287 576558 -637876
-311715 -264895 -393211 -252707
713860 -148166 675044 -120916
-206941 959172 -82954 957893
-26688 -213250 138663 -215936
986862 -935410 1021440 -834802
522585 -519607 535318 -463282
61046 138496 121608 136023
815703 71928 784864 88193
933355 -831998 10525 -758333
-1005863 763699 -1013407 514313
309641 357689 389560 360224
-625252 770891 -658923 816563
-539878 -884448 -567334 -882339
-894676 601929 -925610 581102
-355135 -686047 -50410 -681873
-267684 -658049 -27381 -611805
-768718 805801 -742615 780755
-205297 -351222 -205343 -349768
-529042 -1036372 -220499 -1018970
233032 62121 260048 26181
-563530 -1037615 -376498 -992317
-994584 895196 -1003672 866837
-143644 575444 -166373 540483
4599 -899815 683666 -894124
-781363 -311800 -709523 -82858
-288236 -177669 -353061 -188682
713312 -489901 643161 -501641
650759 -1034465 551074 -1028520
-397490 432377 -377005 445846
-875052 109944 -866031 282999
-855220 -1011843 -740672 -1041881
15853 314055 -102025 449690
937659 455759 949683 577188
-578918 -852811 -639147 -885348
-634856 1043185 -122385 1046422
1025049 -164252 1026079 -185468
843859 -976981 192322 -981012
138000 405264 280541 301598
175419 893113 146645 910436
539966 -662015 540763 -555172
64822 -420163 -34642 -471565
-306629 63509 -230645 41214
-541581 -586354 -461309 -587978
-355044 -548857 132625 -539508
344362 -880120 505602 -874654
330302 -279373 282010 -272653
-374371 -255822 -483890 -267349
417386 32277 473039 -16903
1021024 -476713 1037159 -438714
-882282 -19674 -838429 195559
319839 -22859 346397 -60018
846982 -901061 686675 -920810
-504807 844130 -588503 910454
116263 297802 178949 245448
-1024861 -770243 -1039704 -391622
-1017880 85757 -992911 75465
-438811 713583 -446629 729396
-717397 -977209 -754267 -850163
-483673 -425376 -470561 -419911
-971616 962719 -999218 965837
981524 -547410 931303 -558501
-929631 595611 -964168 945381
-652755 -949384 -633670 -978985
1024785 -270725 1000526 26681
729056 267741 760216 153615
686385 77051 672529 96833
-575912 -625850 -543833 -622452
764659 131064 824076 95849
-150905 -77282 -108914 -71102
933363 736194 920819 585133
-910633 -124371 -890350 59456
442361 -70439 342768 -28485
-527829 212200 -593819 254781
418306 323778 511225 281634
-1004104 862652 -1011534 800988
-730554 962475 -691713 952003
668464 -983357 220598 -981777
494581 257430 432358 277642
898115 32687 918259 -41078
-167799 -116811 -398313 18951
-256359 -781956 -316447 -762021
973261 648160 921288 769061
-28139 410729 99679 343644
41309 949285 -377494 914993
607353 -728044 687343 -713863
-912996 824169 -885413 697418
-114442 311122 5619 149874
611615 -454672 595914 -465630
-107184 -478516 -137632 -539269
-67071 877322 63831 942726
-1033620 536400 -987162 376557
-958898 654270 -972249 744551
532298 2659 797928 -180287
-623746 686743 -382836 331348
766286 -756070 726617 -736852
232495 767049 260881 806284
-478394 -995163 -480948 -992866
823353 167411 818121 266005
-351454 -890964 -206560 -943030
-304160 764769 -241392 694276
-910581 675608 -927568 635349
507575 204500 510764 218772
-223773 -106039 -332730 -68017
208898 -231286 307470 -228918
126616 -330611 96065 -335286
923133 127109 943647 172124
750610 -1019593 546737 -1018520
618700 153026 577926 125469
217276 -745939 117686 -735849
-106962 -269006 -22947 -249927
733690 -797135 910198 -821461
-5473 -821999 -356663 -809960
104435 -163234 166221 -184472
904924 329857 901473 364439
-647400 85200 -637930 165312
881668 404743 898418 516781
491057 424309 414213 577482
763559 52774 808942 47428
152126 -552519 264719 -575957
-171965 82270 -142770 61340
297576 1012449 265807 975811
-260590 -417722 -182266 -388081
-817593 -515987 -805339 -510501
450868 248971 497629 166069
-364334 -322273 -389157 -260539
-969428 -882498 -910346 -904512
-488353 -669891 -539000 -636478
405783 -197674 394777 -177389
-99271 -416029 7635 -391408
-613724 486817 -512094 380885
-410058 -843316 -683124 -746907
620233 -132550 672330 -175350
424433 -113359 383985 -66610
-80629 -322360 -161343 -359227
-954572 -436851 -978296 -288966
-1017355 -265724 -1029330 -113229
494400 -551964 461624 -503769
121300 616596 -349507 883400
387839 -712861 266865 -405451
196373 702959 270654 718329
116259 -104075 104034 -85281
-106792 -383901 -37527 -373389
-210614 -17905 -274494 19912
899911 -857081 908751 -895438
19929 744229 75303 759134
-982404 -599706 -983385 -539739
-444613 -369560 -375860 -372150
996863 764786 1018695 743746
315445 -388473 352180 -431714
1225 -236691 -345444 -256611
701725 308007 532351 599885
466685 739714 409732 842996
-200626 286133 -148437 266885
251276 361974 344197 283622
308837 388645 283223 412208
838364 -491770 828549 -514133
-154737 -1028436 -55959 -1027234
110779 622202 -145407 764512
960820 -73995 934126 -20764
550984 -519159 747500 -520723
743302 162763 742783 174261
313194 -811658 506056 -829758
812549 511018 793915 515894
958988 -556631 803864 -588032
523263 1044911 824549 1041961
684879 551704 692477 551374
-68357 -657928 -132602 -644351
231606 740697 83133 785317
-736265 433547 -783560 375330
170418 -35928 218999 -18962
-294724 48176 -168422 -19521
-1019844 671558 -1044114 579406
998528 -1006404 982133 -1002482
-925423 281555 -952593 139823
886234 -193932 891311 -187327
884554 656675 886360 699481
-793784 -2488 -807737 -7977
-356711 -286011 -255733 -258199
629949 -98520 801841 -204295
-346885 -802731 -565845 -766566
-227101 -925077 -183186 -930954
-936820 -19563 -946894 -164235
-824416 141147 -767382 191995
835895 -739393 776430 -758512
-153856 259043 -164252 238415
67505 -689440 95734 -693399
-352591 267322 -378949 265215
272010 -194585 271467 -84198
16067 172816 -13133 209930
991028 -307655 869198 -305484
82210 933667 129935 887619
-202552 -1047936 -594181 -1046974
729521 -891348 916319 -903222
719899 -279116 874127 -264865
-288987 616837 -335589 628873
383188 -529786 442232 -694467
151409 -925667 353761 -939967
-820797 419920 -818290 352047
-69942 -180416 -49808 -163839
846172 -856717 871100 -855820
-725900 -751645 -702822 -849181
340429 -710109 321051 -731017
1045300 -259734 1035057 -129364
596667 497921 732674 262219
-314429 710118 -307864 698710
766087 321462 769238 300955
926647 518189 917617 588556
366031 -413053 387579 -631687
964135 900251 982817 872334
264898 -548459 314401 -567897
-228108 407098 -397575 431983
396557 845901 615307 478928
-987520 -207939 -980773 -256467
-958219 383470 -994863 438218
660413 625458 674055 459574
-400661 -221052 -363058 -212500
833037 -621027 842805 -651034
37477 -1026348 523512 -1011956
845197 460969 835291 509725
-211015 -624353 -366869 -671081
-799346 -693643 -640926 -317357
-7720 965148 -3774 978999
56772 724674 109512 717655
-786946 243562 -706023 247057
247272 563489 217873 605355
-1008233 962594 -1032544 876222
-326853 -761412 -275314 -761434
-889612 -528216 -775929 -211197
-291498 -795822 -343288 -792674
485207 -832323 733657 -843144
-794122 -742042 -814360 -857354
352444 1032415 -390842 1030036
505654 5123 569956 -42768
686382 240691 109855 546243
769847 -648350 817256 -645397
835578 -467826 853066 -544624
7691 466001 -148374 599077
-602042 68956 -632285 13631
-162096 -17747 -147569 -47670
257976 -188087 204530 -144331
-540945 -874742 -513745 -876467
473712 -638979 465860 -583376
3374 602048 199800 477203
-544580 969310 -277327 955013
594179 471910 556951 531884
382068 -952480 385899 -950473
578480 -355163 941756 -318645
685569 -371607 877711 -342461
-854966 -699164 -812171 -639518
-1016640 -300435 -1035328 -196349
-445236 -444979 -510920 -458099
-452905 -40605 -324957 -66905
-672477 -779517 -685229 -768253
-498834 881634 -508210 876799
256004 -153826 270225 -79492
-322014 827064 -44914 622345
-458931 -189552 -463191 -146157
571145 811016 509143 901609
-196033 -186308 -248041 -159637
-6405 896968 113785 900789
-182653 -952858 -337547 -874389
-455130 603235 -370350 551453
82071 497260 148632 492236
-703996 -201434 -969682 -752682
817502 -770654 877779 -793107
-842740 -45412 -838140 68203
596859 -665668 613340 -697500
749101 264101 703676 365410
-591754 973512 -304839 970186
-566912 -816498 -547156 -810502
-929906 910269 -851209 939896
787911 23415 763547 -12915
-242833 487336 -2415 290022
550224 921070 620976 888986
-1009004 452150 -1006865 457139
640784 -766039 822234 -805936
-679106 -144961 -525118 -68249
401223 -230112 384146 -186170
-60820 -780275 -192069 -787672
811563 427520 839340 609739
-930629 -460777 -825039 4847
-357021 -237537 -213270 -237585
68748 -468918 108580 -436917
718359 -108163 496687 47210
1023359 24668 1034194 -41460
738735 -245177 861741 -175820
508975 -476371 506011 -481328
956227 258959 975675 388667
-839259 383413 -828534 325106
609804 -128536 441970 3662
1047717 -872155 1038738 -985102
-336048 220201 -584755 477110
-144249 46444 -101476 40056
-324953 363094 -380833 364274
-141812 -253734 17278 -244523
-135671 -297296 -122198 -304272
259189 740181 228837 762529
995543 -17052 980576 177150
-470312 -413950 -527354 -446081
-19100 658563 -220456 774511
-608528 -447973 -651752 -392295
194366 422860 379889 269579
-612967 -360855 -550166 -396381
989521 232207 986626 134248
-204613 -737053 -21900 -752332
193917 -842389 -178941 -837848
862142 -5016 862187 -6420
352455 85426 402659 46793
273635 -197865 76278 -200769
350120 -352946 316905 -359044
-790750 722342 -923445 849892
-150565 -401527 -246900 -430443
-93816 -63314 -199614 37049
-7794 -548951 -159065 -556367
-934534 50613 -947661 -2100
-879208 -44351 -886529 -54091
-752784 848883 -850333 920908
896903 -722601 785042 -686138
572387 -742786 534708 -504030
674203 -912394 334137 -946787
-474682 -470687 -215535 -386731
956236 44194 977730 -7013
-983127 -893110 -1030292 -1016088
60448 360463 4206 358644
-821323 -939454 -780435 -1006916
465056 7322 669555 -131226
198216 64039 185806 107367
102573 -481611 99902 -457935
-582302 280440 -454475 262428
-737967 442211 -720125 454389
-1010180 473148 -994141 529493
-728731 -656524 -751615 -631135
636378 -23745 592681 3633
-527046 634617 -255288 433836
-1002817 997501 -1047308 951816
96339 766217 146031 743529
998209 602908 1030356 764002
-718558 -586989 -740433 -582329
599965 999441 681599 972187
-594177 -713412 -506613 -723509
378463 -1026491 698435 -1025018
-427799 919800 -313256 877816
743263 75155 782123 59302
843729 -448089 645012 -479047
-374151 -415481 -159610 -366615
-188975 603240 -183549 614736
555309 19349 422070 109232
-477017 36608 -469490 39216
-61614 -262953 77505 -241624
470722 -753809 819612 -806788
-142583 -363262 146579 -252770
262386 554648 263290 579599
-485698 113434 -509580 98338
-404225 -693387 -342777 -700004
-269650 406713 -356258 388063
-41996 680910 1531 658269
-556526 553208 -610183 603050
577504 563909 432071 863805
-531911 74521 -570690 149811
680502 -160094 575554 -81129
964235 -468414 983749 -435765
1048173 961843 1044086 899867
-136291 93599 -186065 128036
-397515 -255959 -404412 -237523
-1007873 -814330 -1013885 -711052
-785376 -508646 -835739 -535283
354861 -313336 61621 -402021
393692 -715633 358426 -506943
-470735 -871969 -460613 -906191
331090 542366 308206 571085
857 -698338 -33797 -704160
451178 912952 431051 894425
-746836 819309 -720570 810626
605976 -264082 405996 -101606
613829 -194024 397336 -65469
990659 502874 937705 394216
-555995 -973507 -269281 -995479
839522 431698 828223 340379
189777 509257 305247 450992
-761435 629580 -749246 614529
-436153 -925430 -298206 -945130
201293 -273808 221280 -293064
-949254 -217034 -922748 21347
-700312 -740790 -744282 -681378
-13527 -563739 -268252 -571698
-685184 -5235 -676716 410
-799813 -420666 -740274 -359498
-806243 341002 -770201 366382
485791 -856133 457563 -857640
563814 -791487 492191 -776456
-50373 763069 -127688 842624
916980 118392 912929 49688
-837536 -816625 -819332 -779804
204597 -563528 -369006 -575889
474408 328308 436563 356472
548445 -1004426 250780 -997352
634622 -61950 487843 50096
-916302 -917205 -838824 -776827
-742016 -47696 -708891 -1469
585637 -912752 334930 -937305
694094 295394 505828 552608
-107453 27458 380 169
-282407 181875 -191911 122115
179259 302551 396944 141172
480842 -368786 795351 -323772
604978 1042467 438857 1036061
136161 271523 299259 147400
-788234 -919464 -776390 -921406
-588392 536082 -542798 500380
236446 63863 57739 247132
457615 -131363 400325 -81286
83869 -156401 190476 -134455
-826529 -474822 -624972 -274110
705710 436183 923647 779460
-929734 321246 -962234 149652
224324 -63792 195132 -67345
-1035441 -832423 -1040014 -397482
-403172 636273 -180034 427577
170922 -344203 -66848 -405097
571210 224251 575473 84232
775282 -969371 975632 -963864
-587184 -392212 -634992 -388894
979545 -618567 985776 -707336
239663 850934 244019 857343
333890 -129714 328541 -135289
-312753 267230 -203211 236499
-525059 -286995 -513314 -394926
-462927 73002 -462442 77555
-446614 -687265 -447983 -703823
238317 638884 292904 694844
331210 275218 234880 376048
932862 1015364 952870 975178
-735405 -780997 -732393 -834894
-427716 291422 -652302 488776
-62628 730067 17315 720082
487384 566988 696856 271668
-254130 334333 -213015 333972
725194 729373 687785 734601
672981 -448801 764973 -451114
-83113 123744 268741 -11070
300445 -244050 380799 -242154
-583364 -756315 -678202 -724284
237017 926414 177726 932893
685663 868670 788718 880743
708336 745675 757675 703219
265598 -650918 285003 -620400
544868 991780 575675 972471
-968607 -627807 -962936 -599531
1001988 -177497 984033 -171069
734128 -76747 693020 25622
822517 -959577 803865 -939906
171789 210043 166894 209345
1002635 -565142 1030393 -737616
570447 -902304 679945 -903835
533796 -500174 882389 -432008
1012477 -852997 905731 -868989
127632 802826 99828 820062
-23249 458081 -155363 603515
798313 -434934 608667 -430645
-270505 1012580 -815575 1002101
566949 -942641 630758 -950897
955119 291148 955484 237000
-405228 382301 -321219 366763
-746898 -169364 -870513 -491464
410936 -878407 578202 -880630
-426358 736896 -358937 692282
-57677 -202501 62092 -184644
421867 -561971 458855 -633853
-404845 1004569 -418348 995831
616290 -592469 624874 -656808
-359303 498355 -372992 507892
249970 -249397 278391 -278330
574557 258542 607933 211045
665967 -742837 688119 -729891
938422 -453269 905159 -495296
273835 -552364 222584 -547518
92394 -614593 46884 -637061
-312141 -25169 -369025 6956
279294 -70851 376701 -122127
-411257 384410 -389587 367939
-576962 509405 -461940 367459
117243 598869 405612 409108
405982 -680602 426789 -751658
-1042446 7006 -991925 -241621
-911107 -436498 -862541 -319644
-182304 322862 -199078 344466
-526630 -933389 -640874 -925345
-70968 561168 -169476 648078
-684396 -1045967 -688000 -912379
965782 -120946 986010 -188916
931262 980841 962734 969147
-512084 -741116 -371980 -758185
1001466 68205 1007123 -19829
629832 -82292 435349 56923
-15054 494862 143135 363669
798661 -592143 745323 -619224
531431 1036738 611538 1037720
881935 -417514 961054 -411538
-206576 -306884 -274695 -334891
724005 -910097 636848 -908492
1044603 341508 1044124 274987
-678837 159049 -694315 157475
-23471 554044 -131206 657532
-1040615 385067 -1015165 323583
969500 -971144 1032989 -944775
-202445 625241 -211725 615566
759322 -805 759539 12540
-775352 946814 -538124 802296
988342 -657840 999053 -609696
525006 -806865 464240 -797078
824890 55139 782472 69349
487854 -152443 459927 -102818
509483 -427945 876861 -428007
-237608 357916 -125890 338461
803217 359627 774594 423573
821346 -172236 776430 -137262
-542694 604396 -474568 525512
877084 734271 800260 783050
495874 -678539 494789 -699923
-498469 -810033 -622515 -759365
271142 -348635 187745 -365443
1005615 -217231 895848 -228481
1015672 -320139 798723 -299269
-447481 -221352 -390416 -208462
849026 -169671 879542 -144959
-562367 -843734 -666067 -840742
-910266 -705563 -972474 -798554
-580919 -130784 -655771 -212046
-134876 701432 374604 412324
-774301 -296703 -717089 -108113
1038682 758820 1041451 826476
-780062 723694 -664758 546357
-651077 -75497 -656483 -73014
-279775 -887582 -21606 -880406
25708 -685909 -63095 -696510
-715455 320228 -766164 338098
-498878 565478 -489226 578668
438152 232129 451446 204422
-324485 -440159 -269974 -415954
-242043 -924749 -694819 -745248
224157 864700 178245 856330
-752032 -497585 -763462 -484561
-1007507 608917 -1011496 467274
1041298 789953 1046813 845989
406601 329159 414648 290503
649072 -420834 901713 -428714
-438551 -332186 -481226 -339931
-436051 531392 -438545 518609
-1002791 -441518 -987747 -449946
-866400 882469 -678189 755156
92534 899222 -63016 879288
788841 -842723 375955 -827065
935090 -115311 930095 -60341
500588 -349800 492008 -349267
-729271 578324 -630416 474115
205699 864690 -21132 881009
-268475 -333097 -162735 -291263
633668 934971 578646 916859
13461 -631966 198663 -572702
699603 1002218 682487 1019551
-261022 -899644 -119075 -943005
-254663 145223 -203323 87681
-15865 -147825 -62450 -157065
-568347 -541925 -234925 -454785
-603721 795322 -567153 790783
91150 -178779 82076 -199290
-62907 -377699 -192174 -420245
424336 388005 49012 601664
-737314 -90460 -709512 -19388
819270 57893 811432 68100
-891175 -265863 -897633 -167850
-878976 644237 -881714 720207
463318 -187790 427443 -160749
949032 -485422 1044865 -409252
-479080 -497610 -6908 -343719
395387 412220 -170559 722026
832807 418388 824882 410126
-692842 462083 -717551 479947
-154285 -894544 568010 -880604
-874369 -962418 -811525 -836068
-415969 446910 -394935 462229
387554 372476 325850 389760
-72262 78253 -169392 126591
-224453 -701472 -362540 -696055
-243548 -105627 -425812 -58314
-83400 280335 -78449 284693
249838 -536106 95657 -541639
869082 533681 843377 450516
901588 -156498 1010952 -208801
846282 39648 778058 120045
649200 185281 678978 212267
-699754 975492 -653885 969547
-528936 -541154 -462018 -516242
648408 322904 537278 467964
377171 -765100 361386 -663076
-482735 123770 -428819 40924
788184 893433 780671 904665
-133777 391422 -288776 506740
-939448 444222 -951444 374530
-691910 -146755 -632284 -83490
-713323 167418 -707056 104174
91995 -539864 116724 -502645
-529563 -466425 -515450 -463691
515583 920727 510708 954619
930949 -316312 1028797 -334522
-567049 347531 -635883 425158
-636881 761503 -651053 760282
-192460 177184 257672 -4397
-958013 -378023 -968471 -332662
-800002 403174 -825049 440994
131857 -541680 -667944 -558411
-398220 922915 -336965 921746
972009 36451 983323 88605
-696735 686022 -727058 752833
-16531 986243 41247 992918
-222776 44022 -362464 135950
251739 842868 222139 814500
-966671 -738995 -890990 -580363
-69218 377305 -228483 538714
-1043639 -886892 -1047740 -948161
1036581 757982 1046123 357610
275696 97991 494412 -86483
-418700 670110 -370854 656539
-907606 915584 -917291 910558
-318279 418065 -369541 423246
321156 626217 301674 611748
188030 862343 172814 862780
-431157 -404722 -510777 -418546
-516194 -27203 -599549 -41374
354810 28761 519621 -108315
-784664 778849 -767551 726378
-136449 -614086 -255130 -651453
-444910 1022817 -33895 1021611
910811 372042 966427 464389
-245597 -518749 -224645 -500193
-17372 657996 -330857 862378
301258 844831 290916 788205
150611 -343762 99997 -356104
-568734 194335 -662806 192278
957043 -986199 850125 -978254
-74225 -436780 605217 -289466
613168 211139 687818 213506
-116261 506976 -71287 477632
165969 406901 -83198 599645
-224870 213380 -224404 167524
765442 -652948 788767 -658823
517687 -621921 518867 -662965
-123243 -159730 -119710 -180579
643546 678950 712489 680462
-74532 -725335 -67174 -720790
351734 -365587 348804 -413152
936759 -686938 1001532 -574021
-40303 -305658 -111507 -312837
-346996 546642 -287504 527619
-872361 655950 -807166 587842
-895515 -444406 -811725 -147716
-225357 -464451 -507643 -535066
515702 30308 417966 102191
-946829 -742722 -919238 -702642
-489134 -502472 -76962 -370434
739467 -710747 718504 -731487
-721068 -18998 -734573 -74988
889785 112930 894994 -103676
-166415 -1011407 1312 -1005001
-681221 556280 -585688 446961
307300 -948852 243820 -953355
-1033770 -731399 -1036195 -669939
763316 479472 744489 435802
1027116 126745 1033814 39827
-540600 -935291 -585999 -930744
293223 -486839 310072 -546082
176828 -133472 88414 -111028
878222 -107626 912739 -107984
-88628 -691686 -199022 -699768
-317608 -464831 82330 -343993
240517 -713549 292403 -758116
-126737 162867 -65473 127975
-711087 -523748 -681468 -531639
579601 -3098 588423 -1113
-50508 780015 13969 723292
-312916 -1040021 -114639 -1028891
-483027 919316 -470076 882962
350042 -669693 339864 -686965
460172 -854854 389942 -854187
-334947 -951729 -579184 -927731
642943 -210455 558899 -173359
350165 639253 445251 444205
-548416 -736292 -553200 -725328
271493 147687 235016 177919
-764916 404475 -792738 428058
853953 738263 819337 741914
340254 649278 362003 567171
-848659 -460445 -927157 -632044
-258541 534080 -335329 622848
-805513 680657 -784848 636571
-221629 768795 -49527 666363
703729 -685296 602649 -729209
-726313 354960 -686245 417374
617397 -165836 447251 -6783
-881571 -1010375 -879784 -1002781
109217 98216 63566 97735
713444 -564608 727555 -539049
-844427 963098 -902332 981048
451639 -179797 314570 -112167
531760 -322824 360363 -371250
-365429 -795865 -378986 -787158
421885 612120 384985 657626
-40141 343088 -14494 309581
-34437 -921135 -273737 -890213
228475 -655158 311813 -661909
564367 829514 542656 864795
-155204 -249883 -161268 -289819
983901 -666602 993911 -683849
165066 -798478 143591 -792367
-383852 -307847 -372877 -304599
-794093 -908427 -785096 -722653
-728470 885793 -670340 821339
-377140 -902800 -496405 -851493
188256 -136635 159847 -181774
447678 -969432 464540 -956513
67850 511992 12231 569064
-267635 796451 -199541 753237
383690 24006 559827 -127187
-934421 59962 -899004 250046
-818805 479373 -850267 365442
767764 707846 635735 797141
178897 1008230 -235450 985661
538649 517520 631268 387274
363177 -681591 344308 -611547
537627 1010606 291878 953239
878137 766237 851149 801958
696211 -55219 729488 -90021
274605 865402 268289 860900
-224874 944664 -312509 929202
1044538 38937 1046490 357629
435409 -364083 388339 -366157
34343 645947 -52697 708401
972892 -790054 977299 -787412
-119394 -56153 -131221 -69774
872683 -1020391 835937 -1003783
-488465 -855158 -566744 -839328
