 881 1112 440766
-74119 453206 440110 771017 
40599 351464 554828 669275 
  480 336477 514709 654288 
-73150 502500 441079 820311 
103117 328121 617346 645932 
-28684 543961 485545 861772 
-522673 -255330 -8444 62481 
-590664 -386762 -76435 -68951 
-7900 383234 506329 701045 
36252 522891 550481 840702 
-457737 -276400 56492 41411 
-53178 462233 461051 780044 
-84428 446162 429801 763973 
-80561 498698 433668 816509 
107224 321800 621453 639611 
125673 366049 639902 683860 
-368316 -433242 145913 -115431 
-54461 432542 459768 750353 
31093 428181 545322 745992 
98761 464871 612990 782682 
54378 310738 568607 628549 
-439611 -488553 74618 -170742 
32219 363984 546448 681795 
100939 319864 615168 637675 
118336 429729 632565 747540 
-375653 -369562 138576 -51751 
131469 352192 645698 670003 
-47050 488594 467179 806405 
-39962 401664 474267 719475 
-578740 -397995 -64511 -80184 
46884 423606 561113 741417 
72015 305542 586244 623353 
22556 359265 536785 677076 
35763 504877 549992 822688 
-575842 -397662 -61613 -79851 
37378 484848 551607 802659 
81041 411142 595270 728953 
-412948 -388149 101281 -70338 
24651 353426 538880 671237 
121400 328215 635629 646026 
-43506 506188 470723 823999 
-88618 492353 425611 810164 
-23202 401739 491027 719550 
-395708 -248871 118521 68940 
-62195 350142 452034 667953 
-556184 -449149 -41955 -131338 
-13539 504918 500690 822729 
-52209 408536 462020 726347 
-423100 -493623 91129 -175812 
-57525 320016 456704 637827 
117939 495929 632168 813740 
-67354 413045 446875 730856 
-561343 -386246 -47114 -68435 
25454 385459 539683 703270 
-83625 375857 430604 693668 
 3221 472993 517450 790804 
-11121 314075 503108 631886 
-85720 307260 428509 625071 
-572944 -481085 -58715 -163274 
-601462 -464633 -87233 -146822 
139046 548774 653275 866585 
129134 431470 643363 749281 
-358090 -356875 156139 -39064 
45435 400297 559664 718108 
-104409 469683 409820 787494 
48979 321371 563208 639182 
47364 508874 561593 826685 
-28038 426926 486191 744737 
-522027 -372365 -7798 -54554 
10632 293161 524861 610972 
114552 471438 628781 789249 
19815 391663 534044 709474 
-90233 427312 423996 745123 
25934 355917 540163 673728 
15145 321340 529374 639151 
13050 412443 527279 730254 
-474174 -375902 40055 -58091 
115521 529569 629750 847380 
-589058 -313393 -74829  4418 
-583576 -441342 -69347 -123531 
-92328 298957 421901 616768 
-393290 -356337 120939 -38526 
-613220 -421298 -98991 -103487 
-94100 425577 420129 743388 
135419 385834 649648 703645 
78300 410478 592529 728289 
71212 430370 585441 748181 
-606778 -276447 -92549 41364 
74756 547391 588985 865202 
-72827 515015 441402 832826 
-569400 -288457 -55171 29354 
-450169 -410381 64060 -92570 
-29653 437309 484576 755120 
-523642 -361982 -9413 -44171 
-388140 -441830 126089 -124019 
72338 373114 586567 690925 
-414886 -415231 99343 -97420 
-83791 529996 430438 847807 
-118908 535703 395321 853514 
123172 401371 637401 719182 
-70575 335258 443654 653069 
-564564 -464033 -50335 -146222 
-367513 -323835 146716 -6024 
-528958 -383036 -14729 -65225 
-119231 347539 394998 665350 
-504630 -329997  9599 -12186 
-35615 432882 478614 750693 
-43506 433146 470723 750957 
19972 335701 534201 653512 
-121169 411049 393060 728860 
20461 469359 534690 787170 
14979 330509 529208 648320 
-441789 -352190 72440 -34379 
72338 386148 586567 703959 
-101188 524819 413041 842630 
-572621 -384270 -58392 -66459 
117616 352698 631845 670509 
-25140 319916 489089 637727 
-51720 411329 462509 729140 
-102637 312157 411592 629968 
-123264 322093 390965 639904 
-568431 -378236 -54202 -60425 
-369608 -430984 144621 -113173 
-535077 -352474 -20848 -34663 
-27715 483462 486514 801273 
-400461 -403170 113768 -85359 
-421974 -336925 92255 -19114 
-67031 309905 447198 627716 
-38513 441316 475716 759127 
-101834 536432 412395 854243 
-420848 -317622 93381   189 
52846 352542 567075 670353 
-580032 -291575 -65803 26236 
-121169 415474 393060 733285 
-457257 -429614 56972 -111803 
-486578 -271314 27651 46497 
-427290 -408987 86939 -91176 
-15468 470829 498761 788640 
-7254 389339 506975 707150 
-64133 415955 450096 733766 
-398772 -411451 115457 -93640 
101179 325815 615408 643626 
-513813 -466493   416 -148682 
37378 303214 551607 621025 
85231 369879 599460 687690 
-99896 465640 414333 783451 
-25297 338145 488932 655956 
-79112 294613 435117 612424 
-44632 394494 469597 712305 
-551671 -443758 -37442 -125947 
  803 324969 515032 642780 
-2095 434115 512134 751926 
80072 537276 594301 855087 
